Commodity_ID,Policy_ID,CPL_ID,Country_Name,Subnational_Name,CommodityDomain_Name,PolicyDomain_Name,PolicyType_Name,PolicyMeasure_Name,Condition,IndividualPolicy_Name,Policy_Element,CommodityClass_Name,HS_Code,HS_Version,Description,Short_Description,Shared_Group_Code,Second_Generation_Specific,Start_Date,End_Date,Imposed_End_Date,Units,Value,Value_Text,Value_Type,Exemptions,Notes,Measure_Description,Link,Link_pdf,Source,Date_Of_Publication,Title_Of_Notice,Legal_Basis_Name,Benchmark_Tax,Benchmark_Product,Tax_Rate_Biofuel,Tax_Rate_Benchmark,Start_Date_Tax,Benchmark_Link,Benchmark_Link_pdf,Product_Original_HS,Product_Original_Name,Type_Of_Change_Name,Original_Dataset,CommodityDomain_Code,PolicyDomain_Code,country_code,Subnational_Code,PolicyType_Code,PolicyMeasure_Code,Condition_Code,IndividualPolicy_Code,Type_Of_Change_Code,Element_Code,CommodityClass_Code,Metadata_ID,MinAVTariffValue,maxavtariffvalue,CountAVTariff,CountNAVTariff
"943","5459","901","European Union","n.a.","Agricultural","Trade","Export measures","Export subsidies","n.a.","n.a.","Budgetary outlay commitment","Maize + Rice + Wheat","","","Coarse grains","Coarse grains","EECX002","","2003-07-01","2004-06-30","","EUR","1046900000","1046900000","Committed","","","","http://tariffanalysis.wto.org/","","WTO Members Notifications","","n.a.","n.a.","","","","","","","","","","Extension","WTO Export Subsidies","1","1","999000","99","1","3","105","999","3.0","1","11","POLICY_999000_99_1_11_1_1_3_0","","","",""
"943","5474","901","European Union","n.a.","Agricultural","Trade","Export measures","Export subsidies","n.a.","n.a.","Quantity commitment","Maize + Rice + Wheat","","","Coarse grains","Coarse grains","EECX002","","2002-07-01","2003-06-30","","Tonnes","10843200","10843200","Committed","","","","http://tariffanalysis.wto.org/","","WTO Members Notifications","","n.a.","n.a.","","","","","","","","","","Extension","WTO Export Subsidies","1","1","999000","99","1","3","105","999","3.0","11","11","POLICY_999000_99_1_11_1_1_3_0","","","",""
"943","5457","901","European Union","n.a.","Agricultural","Trade","Export measures","Export subsidies","n.a.","n.a.","Budgetary outlay commitment","Maize + Rice + Wheat","","","Coarse grains","Coarse grains","EECX002","","2001-07-01","2002-06-30","","EUR","1046900000","1046900000","Committed","","","","http://tariffanalysis.wto.org/","","WTO Members Notifications","","n.a.","n.a.","","","","","","","","","","Extension","WTO Export Subsidies","1","1","999000","99","1","3","105","999","3.0","1","11","POLICY_999000_99_1_11_1_1_3_0","","","",""
"943","5491","901","European Union","n.a.","Agricultural","Trade","Export measures","Export subsidies","n.a.","n.a.","Quantity notified","Maize + Rice + Wheat","","","Coarse grains","Coarse grains","EECX002","","2003-07-01","2004-06-30","","Tonnes","1513800","1513800","Notified","","","","http://tariffanalysis.wto.org/","","WTO Members Notifications","","n.a.","n.a.","","","","","","","","","","Decrease","WTO Export Subsidies","1","1","999000","99","1","3","105","999","1.0","12","11","POLICY_999000_99_1_11_1_1_3_0","","","",""
"954","5550","902","European Union","n.a.","Agricultural","Trade","Export measures","Export subsidies","n.a.","n.a.","Quantity notified","Rice","","","Rice","Rice","EECX003","","1998-09-01","1999-08-31","","Tonnes","143900","143900","Notified","","","","http://tariffanalysis.wto.org/","","WTO Members Notifications","","n.a.","n.a.","","","","","","","","","","Decrease","WTO Export Subsidies","1","1","999000","99","1","3","105","999","1.0","12","2","POLICY_999000_99_1_2_1_1_3_0","","","",""
"954","5537","902","European Union","n.a.","Agricultural","Trade","Export measures","Export subsidies","n.a.","n.a.","Quantity commitment","Rice","","","Rice","Rice","EECX003","","2001-09-01","2002-08-31","","Tonnes","133400","133400","Committed","","","","http://tariffanalysis.wto.org/","","WTO Members Notifications","","n.a.","n.a.","","","","","","","","","","Extension","WTO Export Subsidies","1","1","999000","99","1","3","105","999","3.0","11","2","POLICY_999000_99_1_2_1_1_3_0","","","",""
"954","5565","902","European Union","n.a.","Agricultural","Trade","Export measures","Export subsidies","n.a.","n.a.","Budgetary outlay notified","Rice","","","Rice","Rice","EECX003","","1997-09-01","1998-08-31","","EUR","32600000","32600000","Notified","","","","http://tariffanalysis.wto.org/","","WTO Members Notifications","","n.a.","n.a.","","","","","","","","","","Decrease","WTO Export Subsidies","1","1","999000","99","1","3","105","999","1.0","2","2","POLICY_999000_99_1_2_1_1_3_0","","","",""
"954","43562","902","European Union","n.a.","Agricultural","Trade","Export measures","Export subsidies","n.a.","n.a.","Budgetary outlay commitment","Rice","","","Rice","Rice","EECX003","","2011-09-01","2012-08-31","","EUR","30700000","30700000","Committed","","","","http://tariffanalysis.wto.org/","","WTO Members Notifications","","n.a.","n.a.","","","","","","","","","","Extension","WTO Export Subsidies","1","1","999000","99","1","3","105","999","3.0","1","2","POLICY_999000_99_1_2_1_1_3_0","","","",""
"954","43570","902","European Union","n.a.","Agricultural","Trade","Export measures","Export subsidies","n.a.","n.a.","Budgetary outlay notified","Rice","","","Rice","Rice","EECX003","","2011-09-01","2012-08-31","","EUR","0","0","Notified","","","","http://tariffanalysis.wto.org/","","WTO Members Notifications","","n.a.","n.a.","","","","","","","","","","Extension","WTO Export Subsidies","1","1","999000","99","1","3","105","999","3.0","2","2","POLICY_999000_99_1_2_1_1_3_0","","","",""
"954","5516","902","European Union","n.a.","Agricultural","Trade","Export measures","Export subsidies","n.a.","n.a.","Budgetary outlay commitment","Rice","","","Rice","Rice","EECX003","","1996-09-01","1997-08-31","","EUR","51100000","51100000","Committed","","","","http://tariffanalysis.wto.org/","","WTO Members Notifications","","n.a.","n.a.","","","","","","","","","","Decrease","WTO Export Subsidies","1","1","999000","99","1","3","105","999","1.0","1","2","POLICY_999000_99_1_2_1_1_3_0","","","",""
"954","5575","902","European Union","n.a.","Agricultural","Trade","Export measures","Export subsidies","n.a.","n.a.","Budgetary outlay notified","Rice","","","Rice","Rice","EECX003","","2007-09-01","2008-08-31","","EUR","0","0","Notified","","","","http://tariffanalysis.wto.org/","","WTO Members Notifications","","n.a.","n.a.","","","","","","","","","","Extension","WTO Export Subsidies","1","1","999000","99","1","3","105","999","3.0","2","2","POLICY_999000_99_1_2_1_1_3_0","","","",""
"954","5520","902","European Union","n.a.","Agricultural","Trade","Export measures","Export subsidies","n.a.","n.a.","Budgetary outlay commitment","Rice","","","Rice","Rice","EECX003","","2000-09-01","2001-08-31","","EUR","36800000","36800000","Committed","","","","http://tariffanalysis.wto.org/","","WTO Members Notifications","","n.a.","n.a.","","","","","","","","","","Decrease","WTO Export Subsidies","1","1","999000","99","1","3","105","999","1.0","1","2","POLICY_999000_99_1_2_1_1_3_0","","","",""
"954","43564","902","European Union","n.a.","Agricultural","Trade","Export measures","Export subsidies","n.a.","n.a.","Budgetary outlay commitment","Rice","","","Rice","Rice","EECX003","","2013-09-01","2014-08-31","","EUR","30700000","30700000","Committed","","","","http://tariffanalysis.wto.org/","","WTO Members Notifications","","n.a.","n.a.","","","","","","","","","","Extension","WTO Export Subsidies","1","1","999000","99","1","3","105","999","3.0","1","2","POLICY_999000_99_1_2_1_1_3_0","","","",""
"954","5548","902","European Union","n.a.","Agricultural","Trade","Export measures","Export subsidies","n.a.","n.a.","Quantity notified","Rice","","","Rice","Rice","EECX003","","1996-09-01","1997-08-31","","Tonnes","226500","226500","Notified","","","","http://tariffanalysis.wto.org/","","WTO Members Notifications","","n.a.","n.a.","","","","","","","","","","Increase","WTO Export Subsidies","1","1","999000","99","1","3","105","999","4.0","12","2","POLICY_999000_99_1_2_1_1_3_0","","","",""
"954","5561","902","European Union","n.a.","Agricultural","Trade","Export measures","Export subsidies","n.a.","n.a.","Quantity notified","Rice","","","Rice","Rice","EECX003","","2009-09-01","2010-08-31","","Tonnes","0","0","Notified","","","","http://tariffanalysis.wto.org/","","WTO Members Notifications","","n.a.","n.a.","","","","","","","","","","Extension","WTO Export Subsidies","1","1","999000","99","1","3","105","999","3.0","12","2","POLICY_999000_99_1_2_1_1_3_0","","","",""
"954","5555","902","European Union","n.a.","Agricultural","Trade","Export measures","Export subsidies","n.a.","n.a.","Quantity notified","Rice","","","Rice","Rice","EECX003","","2003-09-01","2004-08-31","","Tonnes","128000","128000","Notified","","","","http://tariffanalysis.wto.org/","","WTO Members Notifications","","n.a.","n.a.","","","","","","","","","","Increase","WTO Export Subsidies","1","1","999000","99","1","3","105","999","4.0","12","2","POLICY_999000_99_1_2_1_1_3_0","","","",""
"954","43571","902","European Union","n.a.","Agricultural","Trade","Export measures","Export subsidies","n.a.","n.a.","Budgetary outlay notified","Rice","","","Rice","Rice","EECX003","","2012-09-01","2013-08-31","","EUR","0","0","Notified","","","","http://tariffanalysis.wto.org/","","WTO Members Notifications","","n.a.","n.a.","","","","","","","","","","Extension","WTO Export Subsidies","1","1","999000","99","1","3","105","999","3.0","2","2","POLICY_999000_99_1_2_1_1_3_0","","","",""
"954","43566","902","European Union","n.a.","Agricultural","Trade","Export measures","Export subsidies","n.a.","n.a.","Quantity commitment","Rice","","","Rice","Rice","EECX003","","2011-09-01","2012-08-31","","Tonnes","98200","98200","Committed","","","","http://tariffanalysis.wto.org/","","WTO Members Notifications","","n.a.","n.a.","","","","","","","","","","Extension","WTO Export Subsidies","1","1","999000","99","1","3","105","999","3.0","11","2","POLICY_999000_99_1_2_1_1_3_0","","","",""
"954","5517","902","European Union","n.a.","Agricultural","Trade","Export measures","Export subsidies","n.a.","n.a.","Budgetary outlay commitment","Rice","","","Rice","Rice","EECX003","","1997-09-01","1998-08-31","","EUR","47500000","47500000","Committed","","","","http://tariffanalysis.wto.org/","","WTO Members Notifications","","n.a.","n.a.","","","","","","","","","","Decrease","WTO Export Subsidies","1","1","999000","99","1","3","105","999","1.0","1","2","POLICY_999000_99_1_2_1_1_3_0","","","",""
"954","43565","902","European Union","n.a.","Agricultural","Trade","Export measures","Export subsidies","n.a.","n.a.","Budgetary outlay commitment","Rice","","","Rice","Rice","EECX003","","2014-09-01","2015-08-31","","USD","30700000","30700000","Committed","","","","http://tariffanalysis.wto.org/","","WTO Members Notifications","","n.a.","n.a.","","","","","","","","","","Extension","WTO Export Subsidies","1","1","999000","99","1","3","105","999","3.0","1","2","POLICY_999000_99_1_2_1_1_3_0","","","",""
"954","5524","902","European Union","n.a.","Agricultural","Trade","Export measures","Export subsidies","n.a.","n.a.","Budgetary outlay commitment","Rice","","","Rice","Rice","EECX003","","2004-09-01","2005-08-31","","EUR","36800000","36800000","Committed","","","","http://tariffanalysis.wto.org/","","WTO Members Notifications","","n.a.","n.a.","","","","","","","","","","Extension","WTO Export Subsidies","1","1","999000","99","1","3","105","999","3.0","1","2","POLICY_999000_99_1_2_1_1_3_0","","","",""
"954","5519","902","European Union","n.a.","Agricultural","Trade","Export measures","Export subsidies","n.a.","n.a.","Budgetary outlay commitment","Rice","","","Rice","Rice","EECX003","","1999-09-01","2000-08-31","","EUR","40400000","40400000","Committed","","","","http://tariffanalysis.wto.org/","","WTO Members Notifications","","n.a.","n.a.","","","","","","","","","","Decrease","WTO Export Subsidies","1","1","999000","99","1","3","105","999","1.0","1","2","POLICY_999000_99_1_2_1_1_3_0","","","",""
"954","5521","902","European Union","n.a.","Agricultural","Trade","Export measures","Export subsidies","n.a.","n.a.","Budgetary outlay commitment","Rice","","","Rice","Rice","EECX003","","2001-09-01","2002-08-31","","EUR","36800000","36800000","Committed","","","","http://tariffanalysis.wto.org/","","WTO Members Notifications","","n.a.","n.a.","","","","","","","","","","Extension","WTO Export Subsidies","1","1","999000","99","1","3","105","999","3.0","1","2","POLICY_999000_99_1_2_1_1_3_0","","","",""
"954","5551","902","European Union","n.a.","Agricultural","Trade","Export measures","Export subsidies","n.a.","n.a.","Quantity notified","Rice","","","Rice","Rice","EECX003","","1999-09-01","2000-08-31","","Tonnes","140400","140400","Notified","","","","http://tariffanalysis.wto.org/","","WTO Members Notifications","","n.a.","n.a.","","","","","","","","","","Decrease","WTO Export Subsidies","1","1","999000","99","1","3","105","999","1.0","12","2","POLICY_999000_99_1_2_1_1_3_0","","","",""
"954","5536","902","European Union","n.a.","Agricultural","Trade","Export measures","Export subsidies","n.a.","n.a.","Quantity commitment","Rice","","","Rice","Rice","EECX003","","2000-09-01","2001-08-31","","Tonnes","133400","133400","Committed","","","","http://tariffanalysis.wto.org/","","WTO Members Notifications","","n.a.","n.a.","","","","","","","","","","Decrease","WTO Export Subsidies","1","1","999000","99","1","3","105","999","1.0","11","2","POLICY_999000_99_1_2_1_1_3_0","","","",""
"954","42180","902","European Union","n.a.","Agricultural","Trade","Export measures","Export subsidies","n.a.","n.a.","Budgetary outlay notified","Rice","","","Rice","Rice","EECX003","","2014-09-01","2015-08-31","","USD","0","0","Notified","","","","http://tariffanalysis.wto.org/","","WTO Members Notifications","","n.a.","n.a.","","","","","","","","","","Extension","WTO Export Subsidies","1","1","999000","99","1","3","105","999","3.0","2","2","POLICY_999000_99_1_2_1_1_3_0","","","",""
"954","5535","902","European Union","n.a.","Agricultural","Trade","Export measures","Export subsidies","n.a.","n.a.","Quantity commitment","Rice","","","Rice","Rice","EECX003","","1999-09-01","2000-08-31","","Tonnes","139300","139300","Committed","","","","http://tariffanalysis.wto.org/","","WTO Members Notifications","","n.a.","n.a.","","","","","","","","","","Decrease","WTO Export Subsidies","1","1","999000","99","1","3","105","999","1.0","11","2","POLICY_999000_99_1_2_1_1_3_0","","","",""
"954","5525","902","European Union","n.a.","Agricultural","Trade","Export measures","Export subsidies","n.a.","n.a.","Budgetary outlay commitment","Rice","","","Rice","Rice","EECX003","","2005-09-01","2006-08-31","","EUR","36800000","36800000","Committed","","","","http://tariffanalysis.wto.org/","","WTO Members Notifications","","n.a.","n.a.","","","","","","","","","","Extension","WTO Export Subsidies","1","1","999000","99","1","3","105","999","3.0","1","2","POLICY_999000_99_1_2_1_1_3_0","","","",""
"954","5543","902","European Union","n.a.","Agricultural","Trade","Export measures","Export subsidies","n.a.","n.a.","Quantity commitment","Rice","","","Rice","Rice","EECX003","","2007-09-01","2008-08-31","","Tonnes","98200","98200","Committed","","","","http://tariffanalysis.wto.org/","","WTO Members Notifications","","n.a.","n.a.","","","","","","","","","","Extension","WTO Export Subsidies","1","1","999000","99","1","3","105","999","3.0","11","2","POLICY_999000_99_1_2_1_1_3_0","","","",""
"954","5560","902","European Union","n.a.","Agricultural","Trade","Export measures","Export subsidies","n.a.","n.a.","Quantity notified","Rice","","","Rice","Rice","EECX003","","2008-09-01","2009-08-31","","Tonnes","0","0","Notified","","","","http://tariffanalysis.wto.org/","","WTO Members Notifications","","n.a.","n.a.","","","","","","","","","","Extension","WTO Export Subsidies","1","1","999000","99","1","3","105","999","3.0","12","2","POLICY_999000_99_1_2_1_1_3_0","","","",""
"954","5564","902","European Union","n.a.","Agricultural","Trade","Export measures","Export subsidies","n.a.","n.a.","Budgetary outlay notified","Rice","","","Rice","Rice","EECX003","","1996-09-01","1997-08-31","","EUR","72200000","72200000","Notified","","","","http://tariffanalysis.wto.org/","","WTO Members Notifications","","n.a.","n.a.","","","","","","","","","","Increase","WTO Export Subsidies","1","1","999000","99","1","3","105","999","4.0","2","2","POLICY_999000_99_1_2_1_1_3_0","","","",""
"954","5528","902","European Union","n.a.","Agricultural","Trade","Export measures","Export subsidies","n.a.","n.a.","Budgetary outlay commitment","Rice","","","Rice","Rice","EECX003","","2008-09-01","2009-08-31","","EUR","30700000","30700000","Committed","","","","http://tariffanalysis.wto.org/","","WTO Members Notifications","","n.a.","n.a.","","","","","","","","","","Extension","WTO Export Subsidies","1","1","999000","99","1","3","105","999","3.0","1","2","POLICY_999000_99_1_2_1_1_3_0","","","",""
"954","5544","902","European Union","n.a.","Agricultural","Trade","Export measures","Export subsidies","n.a.","n.a.","Quantity commitment","Rice","","","Rice","Rice","EECX003","","2008-09-01","2009-08-31","","Tonnes","98200","98200","Committed","","","","http://tariffanalysis.wto.org/","","WTO Members Notifications","","n.a.","n.a.","","","","","","","","","","Extension","WTO Export Subsidies","1","1","999000","99","1","3","105","999","3.0","11","2","POLICY_999000_99_1_2_1_1_3_0","","","",""
"954","43572","902","European Union","n.a.","Agricultural","Trade","Export measures","Export subsidies","n.a.","n.a.","Budgetary outlay notified","Rice","","","Rice","Rice","EECX003","","2013-09-01","2014-08-31","","EUR","0","0","Notified","","","","http://tariffanalysis.wto.org/","","WTO Members Notifications","","n.a.","n.a.","","","","","","","","","","Extension","WTO Export Subsidies","1","1","999000","99","1","3","105","999","3.0","2","2","POLICY_999000_99_1_2_1_1_3_0","","","",""
"954","5577","902","European Union","n.a.","Agricultural","Trade","Export measures","Export subsidies","n.a.","n.a.","Budgetary outlay notified","Rice","","","Rice","Rice","EECX003","","2009-09-01","2010-08-31","","EUR","0","0","Notified","","","","http://tariffanalysis.wto.org/","","WTO Members Notifications","","n.a.","n.a.","","","","","","","","","","Extension","WTO Export Subsidies","1","1","999000","99","1","3","105","999","3.0","2","2","POLICY_999000_99_1_2_1_1_3_0","","","",""
"954","5531","902","European Union","n.a.","Agricultural","Trade","Export measures","Export subsidies","n.a.","n.a.","Quantity commitment","Rice","","","Rice","Rice","EECX003","","1995-09-01","1996-08-31","","Tonnes","163000","163000","Committed","","","","http://tariffanalysis.wto.org/","","WTO Members Notifications","","n.a.","n.a.","","","","","","","","","","n.a.","WTO Export Subsidies","1","1","999000","99","1","3","105","999","6.0","11","2","POLICY_999000_99_1_2_1_1_3_0","","","",""
"954","5530","902","European Union","n.a.","Agricultural","Trade","Export measures","Export subsidies","n.a.","n.a.","Budgetary outlay commitment","Rice","","","Rice","Rice","EECX003","","2010-09-01","2011-08-31","","EUR","30700000","30700000","Committed","","","","http://tariffanalysis.wto.org/","","WTO Members Notifications","","n.a.","n.a.","","","","","","","","","","Extension","WTO Export Subsidies","1","1","999000","99","1","3","105","999","3.0","1","2","POLICY_999000_99_1_2_1_1_3_0","","","",""
"954","5547","902","European Union","n.a.","Agricultural","Trade","Export measures","Export subsidies","n.a.","n.a.","Quantity notified","Rice","","","Rice","Rice","EECX003","","1995-09-01","1996-08-31","","Tonnes","88600","88600","Notified","","","","http://tariffanalysis.wto.org/","","WTO Members Notifications","","n.a.","n.a.","","","","","","","","","","n.a.","WTO Export Subsidies","1","1","999000","99","1","3","105","999","6.0","12","2","POLICY_999000_99_1_2_1_1_3_0","","","",""
"954","5538","902","European Union","n.a.","Agricultural","Trade","Export measures","Export subsidies","n.a.","n.a.","Quantity commitment","Rice","","","Rice","Rice","EECX003","","2002-09-01","2003-08-31","","Tonnes","133400","133400","Committed","","","","http://tariffanalysis.wto.org/","","WTO Members Notifications","","n.a.","n.a.","","","","","","","","","","Extension","WTO Export Subsidies","1","1","999000","99","1","3","105","999","3.0","11","2","POLICY_999000_99_1_2_1_1_3_0","","","",""
"954","5570","902","European Union","n.a.","Agricultural","Trade","Export measures","Export subsidies","n.a.","n.a.","Budgetary outlay notified","Rice","","","Rice","Rice","EECX003","","2002-09-01","2003-08-31","","EUR","24900000","24900000","Notified","","","","http://tariffanalysis.wto.org/","","WTO Members Notifications","","n.a.","n.a.","","","","","","","","","","Decrease","WTO Export Subsidies","1","1","999000","99","1","3","105","999","1.0","2","2","POLICY_999000_99_1_2_1_1_3_0","","","",""
"954","5578","902","European Union","n.a.","Agricultural","Trade","Export measures","Export subsidies","n.a.","n.a.","Budgetary outlay notified","Rice","","","Rice","Rice","EECX003","","2010-09-01","2011-08-31","","EUR","0","0","Notified","","","","http://tariffanalysis.wto.org/","","WTO Members Notifications","","n.a.","n.a.","","","","","","","","","","Extension","WTO Export Subsidies","1","1","999000","99","1","3","105","999","3.0","2","2","POLICY_999000_99_1_2_1_1_3_0","","","",""
"954","5567","902","European Union","n.a.","Agricultural","Trade","Export measures","Export subsidies","n.a.","n.a.","Budgetary outlay notified","Rice","","","Rice","Rice","EECX003","","1999-09-01","2000-08-31","","EUR","26400000","26400000","Notified","","","","http://tariffanalysis.wto.org/","","WTO Members Notifications","","n.a.","n.a.","","","","","","","","","","Increase","WTO Export Subsidies","1","1","999000","99","1","3","105","999","4.0","2","2","POLICY_999000_99_1_2_1_1_3_0","","","",""
"954","5552","902","European Union","n.a.","Agricultural","Trade","Export measures","Export subsidies","n.a.","n.a.","Quantity notified","Rice","","","Rice","Rice","EECX003","","2000-09-01","2001-08-31","","Tonnes","132300","132300","Notified","","","","http://tariffanalysis.wto.org/","","WTO Members Notifications","","n.a.","n.a.","","","","","","","","","","Decrease","WTO Export Subsidies","1","1","999000","99","1","3","105","999","1.0","12","2","POLICY_999000_99_1_2_1_1_3_0","","","",""
"954","5518","902","European Union","n.a.","Agricultural","Trade","Export measures","Export subsidies","n.a.","n.a.","Budgetary outlay commitment","Rice","","","Rice","Rice","EECX003","","1998-09-01","1999-08-31","","EUR","43900000","43900000","Committed","","","","http://tariffanalysis.wto.org/","","WTO Members Notifications","","n.a.","n.a.","","","","","","","","","","Decrease","WTO Export Subsidies","1","1","999000","99","1","3","105","999","1.0","1","2","POLICY_999000_99_1_2_1_1_3_0","","","",""
"954","43569","902","European Union","n.a.","Agricultural","Trade","Export measures","Export subsidies","n.a.","n.a.","Quantity commitment","Rice","","","Rice","Rice","EECX003","","2014-09-01","2015-08-31","","Tonnes","98200","98200","Committed","","","","http://tariffanalysis.wto.org/","","WTO Members Notifications","","n.a.","n.a.","","","","","","","","","","Extension","WTO Export Subsidies","1","1","999000","99","1","3","105","999","3.0","11","2","POLICY_999000_99_1_2_1_1_3_0","","","",""
"954","5542","902","European Union","n.a.","Agricultural","Trade","Export measures","Export subsidies","n.a.","n.a.","Quantity commitment","Rice","","","Rice","Rice","EECX003","","2006-09-01","2007-08-31","","Tonnes","98200","98200","Committed","","","","http://tariffanalysis.wto.org/","","WTO Members Notifications","","n.a.","n.a.","","","","","","","","","","Decrease","WTO Export Subsidies","1","1","999000","99","1","3","105","999","1.0","11","2","POLICY_999000_99_1_2_1_1_3_0","","","",""
"954","5568","902","European Union","n.a.","Agricultural","Trade","Export measures","Export subsidies","n.a.","n.a.","Budgetary outlay notified","Rice","","","Rice","Rice","EECX003","","2000-09-01","2001-08-31","","EUR","32300000","32300000","Notified","","","","http://tariffanalysis.wto.org/","","WTO Members Notifications","","n.a.","n.a.","","","","","","","","","","Increase","WTO Export Subsidies","1","1","999000","99","1","3","105","999","4.0","2","2","POLICY_999000_99_1_2_1_1_3_0","","","",""
"954","5569","902","European Union","n.a.","Agricultural","Trade","Export measures","Export subsidies","n.a.","n.a.","Budgetary outlay notified","Rice","","","Rice","Rice","EECX003","","2001-09-01","2002-08-31","","EUR","30300000","30300000","Notified","","","","http://tariffanalysis.wto.org/","","WTO Members Notifications","","n.a.","n.a.","","","","","","","","","","Decrease","WTO Export Subsidies","1","1","999000","99","1","3","105","999","1.0","2","2","POLICY_999000_99_1_2_1_1_3_0","","","",""
"954","5522","902","European Union","n.a.","Agricultural","Trade","Export measures","Export subsidies","n.a.","n.a.","Budgetary outlay commitment","Rice","","","Rice","Rice","EECX003","","2002-09-01","2003-08-31","","EUR","36800000","36800000","Committed","","","","http://tariffanalysis.wto.org/","","WTO Members Notifications","","n.a.","n.a.","","","","","","","","","","Extension","WTO Export Subsidies","1","1","999000","99","1","3","105","999","3.0","1","2","POLICY_999000_99_1_2_1_1_3_0","","","",""
"954","5549","902","European Union","n.a.","Agricultural","Trade","Export measures","Export subsidies","n.a.","n.a.","Quantity notified","Rice","","","Rice","Rice","EECX003","","1997-09-01","1998-08-31","","Tonnes","155100","155100","Notified","","","","http://tariffanalysis.wto.org/","","WTO Members Notifications","","n.a.","n.a.","","","","","","","","","","Decrease","WTO Export Subsidies","1","1","999000","99","1","3","105","999","1.0","12","2","POLICY_999000_99_1_2_1_1_3_0","","","",""
"954","5545","902","European Union","n.a.","Agricultural","Trade","Export measures","Export subsidies","n.a.","n.a.","Quantity commitment","Rice","","","Rice","Rice","EECX003","","2009-09-01","2010-08-31","","Tonnes","98200","98200","Committed","","","","http://tariffanalysis.wto.org/","","WTO Members Notifications","","n.a.","n.a.","","","","","","","","","","Extension","WTO Export Subsidies","1","1","999000","99","1","3","105","999","3.0","11","2","POLICY_999000_99_1_2_1_1_3_0","","","",""
"954","5515","902","European Union","n.a.","Agricultural","Trade","Export measures","Export subsidies","n.a.","n.a.","Budgetary outlay commitment","Rice","","","Rice","Rice","EECX003","","1995-09-01","1996-08-31","","EUR","54600000","54600000","Committed","","","","http://tariffanalysis.wto.org/","","WTO Members Notifications","","n.a.","n.a.","","","","","","","","","","n.a.","WTO Export Subsidies","1","1","999000","99","1","3","105","999","6.0","1","2","POLICY_999000_99_1_2_1_1_3_0","","","",""
"954","5541","902","European Union","n.a.","Agricultural","Trade","Export measures","Export subsidies","n.a.","n.a.","Quantity commitment","Rice","","","Rice","Rice","EECX003","","2005-09-01","2006-08-31","","Tonnes","133400","133400","Committed","","","","http://tariffanalysis.wto.org/","","WTO Members Notifications","","n.a.","n.a.","","","","","","","","","","Extension","WTO Export Subsidies","1","1","999000","99","1","3","105","999","3.0","11","2","POLICY_999000_99_1_2_1_1_3_0","","","",""
"954","5572","902","European Union","n.a.","Agricultural","Trade","Export measures","Export subsidies","n.a.","n.a.","Budgetary outlay notified","Rice","","","Rice","Rice","EECX003","","2004-09-01","2005-08-31","","EUR","1400000","1400000","Notified","","","","http://tariffanalysis.wto.org/","","WTO Members Notifications","","n.a.","n.a.","","","","","","","","","","Decrease","WTO Export Subsidies","1","1","999000","99","1","3","105","999","1.0","2","2","POLICY_999000_99_1_2_1_1_3_0","","","",""
"954","5539","902","European Union","n.a.","Agricultural","Trade","Export measures","Export subsidies","n.a.","n.a.","Quantity commitment","Rice","","","Rice","Rice","EECX003","","2003-09-01","2004-08-31","","Tonnes","133400","133400","Committed","","","","http://tariffanalysis.wto.org/","","WTO Members Notifications","","n.a.","n.a.","","","","","","","","","","Extension","WTO Export Subsidies","1","1","999000","99","1","3","105","999","3.0","11","2","POLICY_999000_99_1_2_1_1_3_0","","","",""
"954","5556","902","European Union","n.a.","Agricultural","Trade","Export measures","Export subsidies","n.a.","n.a.","Quantity notified","Rice","","","Rice","Rice","EECX003","","2004-09-01","2005-08-31","","Tonnes","21900","21900","Notified","","","","http://tariffanalysis.wto.org/","","WTO Members Notifications","","n.a.","n.a.","","","","","","","","","","Decrease","WTO Export Subsidies","1","1","999000","99","1","3","105","999","1.0","12","2","POLICY_999000_99_1_2_1_1_3_0","","","",""
"954","5563","902","European Union","n.a.","Agricultural","Trade","Export measures","Export subsidies","n.a.","n.a.","Budgetary outlay notified","Rice","","","Rice","Rice","EECX003","","1995-09-01","1996-08-31","","EUR","30300000","30300000","Notified","","","","http://tariffanalysis.wto.org/","","WTO Members Notifications","","n.a.","n.a.","","","","","","","","","","n.a.","WTO Export Subsidies","1","1","999000","99","1","3","105","999","6.0","2","2","POLICY_999000_99_1_2_1_1_3_0","","","",""
"954","5573","902","European Union","n.a.","Agricultural","Trade","Export measures","Export subsidies","n.a.","n.a.","Budgetary outlay notified","Rice","","","Rice","Rice","EECX003","","2005-09-01","2006-08-31","","EUR","0","0","Notified","","","","http://tariffanalysis.wto.org/","","WTO Members Notifications","","n.a.","n.a.","","","","","","","","","","Decrease","WTO Export Subsidies","1","1","999000","99","1","3","105","999","1.0","2","2","POLICY_999000_99_1_2_1_1_3_0","","","",""
"954","5532","902","European Union","n.a.","Agricultural","Trade","Export measures","Export subsidies","n.a.","n.a.","Quantity commitment","Rice","","","Rice","Rice","EECX003","","1996-09-01","1997-08-31","","Tonnes","157100","157100","Committed","","","","http://tariffanalysis.wto.org/","","WTO Members Notifications","","n.a.","n.a.","","","","","","","","","","Decrease","WTO Export Subsidies","1","1","999000","99","1","3","105","999","1.0","11","2","POLICY_999000_99_1_2_1_1_3_0","","","",""
